order_id,id_,product_id,fecha_pedido,cantidad,precio_unitario,descuento,importe_total,metodo_pago,envio_gratis,calificacion,devuelto,canal,hoja_origen,categoria_producto,nombre_producto,marca,costo_unitario,precio_lista,peso_kg,proveedor,stock_disponible,fecha_lanzamiento,rating_promedio_producto,edad,estado_civil,nivel_educativo,ingresos_anuales,tiene_hijos,adolescentes_en_casa,fecha_registro,ciudad,region,latitude,longitude,segmento_cliente,visitas_web_mes
49936,d7d997e5-4c34-4f99-9986-fd3af405e9be,P0074,18-junio-2025,4,"67,76",0.05,"257,51",Tarjeta de credito,1,3.0,no,Web,2025,Libros,Novela Vantia Pro,Vantia,"18,08","35,90",10.91,Norte Logistica,113,6-abril-2024,4.42,34.0,Soltero,grado universitario,39095,0.0,0.0,18-junio-2022,Granada,Sur,36.616,-5.093,Nuevo,8
49937,8fe4b816-ba31-424b-aa66-a5b09e70d611,P0002,24-julio-2025,3,"67,99",0.0,"203,97",PAYPAL,0,4.0,NO,App movil,2025,Electronica,Auriculares Urbanix Pro,Urbanix,"47,97","77,93",11.86,Global Supply SL,392,8-marzo-2019,3.29,43.0,casado,master,38988,1.0,0.0,24-marzo-2018,Zaragoza,Centro,36.637,1.099,Corporativo,8
49938,89ea92c4-eb43-437a-a1bb-9e9b7727604e,P0056,2-diciembre-2025,1,"1246,58",0.15,"1059,59",Tarjeta de debito,0,4.0,NO,Web,2025,Deporte,Balon Zentra Pro,Zentra,"13,50","18,87",4.89,Global Supply SL,381,24-diciembre-2023,,30.0,soltero,grado universitario,39533,0.0,1.0,10-abril-2018,Valencia,Este,38.632,1.457,Nuevo,11
49939,d6a7c978-91fe-4d46-9bde-cb9c81716576,P0079,8-junio-2025,2,"61,75",0.15,"104,98",tarjeta de credito,1,3.0,NO,Web,2025,Libros,Ensayo Urbanix Basic,Urbanix,"24,21","48,33",4.65,Comercial Atlas,402,23-septiembre-2022,4.84,30.0,casado,master,35137,0.0,0.0,19-mayo-2020,Valencia,Este,36.889,2.474,Nuevo,12
49940,6a7e55dd-3144-455d-aea9-6ae23bb735c4,P0080,13-febrero-2025,2,"56,55",0.0,"113,09",tarjeta de debito,0,5.0,no,Web,2025,Libros,Ensayo Prisma Pro,Prisma,"16,12","34,32",10.66,Comercial Atlas,340,28-octubre-2019,4.09,67.0,SOLTERO,grado universitario,36527,1.0,0.0,25-noviembre-2021,Valencia,Este,40.725,-4.239,Recurrente,9
49941,cb3567a2-07af-42f7-acef-aab6d2cbf5d7,P0075,8-noviembre-2025,1,"22,30",0.0,"22,30",Tarjeta de debito,0,5.0,si,Web,2025,Libros,Novela Urbanix Max,Urbanix,"29,98","39,74",10.5,Comercial Atlas,79,28-enero-2019,2.66,46.0,Casado,grado universitario,70333,1.0,0.0,2-mayo-2021,Malaga,Sur,40.698,-0.27,Nuevo,11
49942,8f1dee11-8e96-4231-8e33-24191e3377bf,P0027,13-marzo-2025,2,"60,54",0.2,"96,86",transferencia,1,,no,App movil,2025,Hogar,Sarten Urbanix Max,Urbanix,"13,51","20,31",2.2,Global Supply SL,309,18-mayo-2021,3.36,61.0,SOLTERO,,39124,0.0,0.0,26-febrero-2022,Malaga,Sur,42.876,-7.965,Recurrente,11
49943,bee01800-697d-4993-8bba-77ff865a2332,P0012,15-noviembre-2025,2,"40,00",0.0,"80,01",paypal,0,,NO,Web,2025,Electronica,Tablet Nova Max,Nova,"52,99","69,30",9.28,Global Supply SL,88,6-junio-2019,3.92,45.0,CASADO,bachillerato,50497,1.0,0.0,17-marzo-2022,Granada,Sur,41.644,1.097,Recurrente,10
49944,9be8872a-08b1-4552-87ec-8cb961474bdd,P0068,19-octubre-2025,1,"79,75",0.2,"63,80",transferencia,0,,NO,App movil,2025,Deporte,Raqueta Vantia Pro,Vantia,"39,61","84,55",6.08,Distribuidora Iberia,415,5-septiembre-2023,3.36,48.0,Casado,basico,44324,1.0,1.0,10-junio-2018,Granada,Sur,42.875,-2.236,Corporativo,6
49945,a4744b44-eccd-4495-9d12-213724be6524,P0016,18-abril-2025,1,"55,80",0.0,"55,80",Tarjeta de debito,0,,no,Marketplace,2025,Electronica,Camara Norte&Co Basic,Norte&Co,"54,61","107,04",5.5,Distribuidora Iberia,167,6-marzo-2021,2.69,39.0,divorciado,master,52884,1.0,0.0,22-abril-2020,Zaragoza,Centro,43.366,-2.819,Recurrente,13
49946,76474be1-9a27-4bd6-a5f6-47abc157efb4,P0055,21-noviembre-2025,1,"157,83",0.1,"142,05",Tarjeta de credito,0,4.0,no,Web,2025,Deporte,Balon Vantia Basic,Vantia,"96,15","211,36",7.53,Global Supply SL,244,22-febrero-2022,3.99,50.0,CASADO,grado universitario,52374,0.0,0.0,23-agosto-2022,Vigo,Norte,40.715,2.188,Recurrente,11
49947,c5468eaa-f524-4eaa-b33f-72974d7bbd05,P0037,12-agosto-2025,4,"180,55",0.0,"722,21",Tarjeta de debito,1,5.0,NO,Tienda fisica,2025,Ropa,Camiseta Prisma Basic,Prisma,"7,07","14,94",3.27,Distribuidora Iberia,353,13-noviembre-2019,3.19,,casado,master,54731,1.0,0.0,13-julio-2020,Zaragoza,Centro,39.387,-3.402,Nuevo,7
49948,1fab9a02-4cd7-452d-87d5-0842a0fc09bf,P0068,2-agosto-2025,1,"57,42",0.1,"51,68",tarjeta de debito,1,1.0,no,App movil,2025,Deporte,Raqueta Vantia Pro,Vantia,"39,61","84,55",6.08,Distribuidora Iberia,415,5-septiembre-2023,3.36,32.0,casado,bachillerato,27505,1.0,0.0,9-marzo-2022,Malaga,Sur,38.642,-6.294,VIP,4
49949,3bcab083-e28d-4aa6-9928-b8b9b3b1d695,P0049,21-marzo-2025,3,"72,78",0.05,"207,41",CONTRAREEMBOLSO,1,4.0,no,App movil,2025,Ropa,Vestido Norte&Co Basic,Norte&Co,"34,23","62,87",2.38,Norte Logistica,488,7-julio-2021,3.44,36.0,Casado,bachillerato,27160,1.0,1.0,26-octubre-2018,Granada,Sur,38.318,1.719,Nuevo,11
49950,10509d8d-f69b-4796-8dd5-d502ee43707e,P0077,22-enero-2025,3,"41,04",0.0,"123,13",TARJETA DE CREDITO,1,4.0,NO,Tienda fisica,2025,Libros,Comic Norte&Co Pro,Norte&Co,"24,43","52,19",11.13,Norte Logistica,106,4-julio-2021,3.25,52.0,Casado,doctorado,29673,1.0,0.0,19-junio-2019,Sevilla,Sur,42.325,-4.509,Nuevo,10
49951,cc4f9102-6e6d-48a0-87a0-32232d48e5c2,P0015,15-septiembre-2025,1,"34,00",0.15,"28,90",PAYPAL,0,4.0,NO,Web,2025,Electronica,Smartwatch Urbanix Max,Urbanix,"60,02","109,39",11.24,Norte Logistica,311,15-septiembre-2019,4.12,42.0,CASADO,bachillerato,35087,0.0,0.0,6-octubre-2020,Barcelona,Este,38.866,2.907,VIP,7
49952,141ff784-415a-4f79-bb1d-b314f7556fe0,P0064,16-septiembre-2025,2,"85,02",0.0,"170,04",Transferencia,1,4.0,NO,Tienda fisica,2025,Deporte,Esterilla Zentra Basic,Zentra,"17,00","36,49",9.93,Norte Logistica,240,3-enero-2022,4.31,45.0,DIVORCIADO,bachillerato,30415,1.0,0.0,31-agosto-2020,Madrid,Centro,40.932,-8.048,Nuevo,11
49953,7bade990-8c0c-4c66-8adf-2d7878ec7247,P0036,24-febrero-2025,2,"78,35",0.0,"156,70",tarjeta de debito,1,4.0,no,App movil,2025,Hogar,Estanteria Norte&Co Max,Norte&Co,"14,61","31,58",7.15,Norte Logistica,409,9-enero-2019,4.82,46.0,Casado,grado universitario,29872,0.0,1.0,28-abril-2019,Malaga,Sur,40.782,-4.96,Nuevo,9
49954,14f86246-1e2f-446a-861f-b366bf28e033,P0030,24-mayo-2025,2,"66,59",0.05,"126,53",tarjeta de credito,0,3.0,NO,Web,2025,Hogar,Lampara Vantia Max,Vantia,"20,80","44,72",2.72,Comercial Atlas,54,23-septiembre-2021,4.01,48.0,Soltero,master,35956,1.0,0.0,21-julio-2019,Valencia,Este,42.17,-6.499,VIP,9
49955,f34ede4c-e1c2-4136-9ad6-8a131bce38ee,P0008,19-septiembre-2025,1,"14,83",0.1,"13,34",TARJETA DE CREDITO,0,5.0,NO,App movil,2025,Electronica,Portatil Urbanix Pro,Urbanix,"62,95","135,18",7.21,Global Supply SL,380,1-noviembre-2019,4.21,41.0,Casado,grado universitario,39471,0.0,0.0,28-noviembre-2018,Murcia,Sur,37.494,-7.134,Nuevo,7
49956,a6b5ec78-3db5-45e5-b1e2-93017d1d1700,P0053,21-julio-2025,4,"70,41",0.15,"239,41",Tarjeta de debito,0,,si,Tienda fisica,2025,Ropa,Gorra Nova Pro,Nova,"36,14","49,45",10.77,Norte Logistica,352,29-mayo-2019,3.06,46.0,Divorciado,doctorado,34739,1.0,0.0,23-diciembre-2018,Granada,Sur,37.944,3.285,Recurrente,7
49957,a8232850-e3e3-41d4-82ba-e0a528cc4045,P0076,29-diciembre-2025,1,"63,59",0.15,"54,05",paypal,0,5.0,no,Web,2025,Libros,Comic Prisma Basic,Prisma,"39,69","83,49",0.43,Norte Logistica,127,21-julio-2021,4.07,40.0,CASADO,doctorado,73058,0.0,0.0,29-marzo-2018,Barcelona,Este,42.684,-1.516,Recurrente,13
49958,4776b74c-047f-4db3-a931-b1cd25dd3b3c,P0054,29-junio-2025,4,"33,03",0.1,"118,92",TARJETA DE CREDITO,1,5.0,NO,Web,2025,Ropa,Gorra Lumen Max,Lumen,"32,42","49,51",2.98,Distribuidora Iberia,285,7-septiembre-2022,4.01,37.0,casado,basico,55163,1.0,1.0,4-junio-2018,Madrid,Centro,36.202,-7.777,Nuevo,4
49959,eb67710c-73a4-49c7-8cd6-277ffdd722a9,P0035,11-junio-2025,1,"110,55",0.0,"110,55",paypal,1,4.0,NO,Web,2025,Hogar,Estanteria Vantia Pro,Vantia,"39,24","80,25",1.56,Distribuidora Iberia,181,18-febrero-2023,4.9,38.0,Soltero,basico,36015,0.0,1.0,24-junio-2021,Granada,Sur,38.533,0.972,Recurrente,8
49960,d38d1d1c-1043-4366-a0eb-6f7ef3b5aa0c,P0070,20-agosto-2025,4,"108,82",0.2,"348,21",Tarjeta de debito,0,,no,App movil,2025,Deporte,Casco Vantia Basic,Vantia,"24,43","51,88",2.52,Global Supply SL,424,20-mayo-2021,2.87,,Divorciado,bachillerato,24838,0.0,0.0,21-junio-2021,Sevilla,Sur,42.092,-2.29,Recurrente,13
49961,1c29308a-bdca-4b16-8b41-d680d257eb6f,P0090,2-septiembre-2025,1,"47,55",0.1,"42,79",tarjeta de debito,1,3.0,no,Web,2025,Libros,Poesia Vantia Max,Vantia,"30,86","40,99",1.29,Comercial Atlas,21,2-diciembre-2021,4.94,,CASADO,basico,38679,1.0,0.0,10-diciembre-2022,Granada,Sur,36.12,1.893,Recurrente,5
49962,ecb967ae-b8f4-4c2a-8158-4bfabd8efe39,P0071,5-junio-2025,1,"50,33",0.05,"47,81",Tarjeta de debito,0,5.0,no,Tienda fisica,2025,Deporte,Casco Lumen Pro,Lumen,"5,24","9,70",5.45,Global Supply SL,409,3-julio-2019,3.42,,SOLTERO,master,40292,1.0,0.0,11-enero-2021,Murcia,Sur,42.816,-6.299,Recurrente,4
49963,f6e8b1dd-c4f9-4103-b168-ffc03e0f1e7c,P0029,15-mayo-2025,5,"75,16",0.3,"263,07",tarjeta de credito,1,2.0,NO,Marketplace,2025,Hogar,Lampara Nova Pro,Nova,"42,03","60,31",7.27,Comercial Atlas,396,15-febrero-2024,,25.0,CASADO,basico,29144,0.0,1.0,29-septiembre-2018,Valencia,Este,40.864,-7.852,VIP,10
49964,059d484d-d984-465f-b24e-96d1922b5682,P0005,27-diciembre-2025,1,"20,08",0.0,"20,08",paypal,0,5.0,NO,Marketplace,2025,Electronica,Smartphone Zentra Pro,Zentra,"17,49","26,00",1.69,Norte Logistica,387,30-enero-2021,3.95,,Casado,basico,25419,1.0,1.0,19-junio-2019,Malaga,Sur,42.744,2.386,Corporativo,6
49965,87e05c3d-ee9d-4421-89b3-bdf592db6914,P0081,27-diciembre-2025,1,"12,15",0.0,"12,15",CONTRAREEMBOLSO,1,4.0,no,Tienda fisica,2025,Libros,Ensayo Norte&Co Max,Norte&Co,"79,32","110,99",2.28,Global Supply SL,339,23-agosto-2019,2.63,53.0,soltero,bachillerato,63308,0.0,0.0,25-mayo-2021,Vigo,Norte,40.045,-6.579,Recurrente,10
49966,db584db5-a8fa-4842-ba5c-77ce75a3558c,P0077,5-enero-2025,1,"14,47",0.0,"14,47",tarjeta de credito,1,5.0,NO,Web,2025,Libros,Comic Norte&Co Pro,Norte&Co,"24,43","52,19",11.13,Norte Logistica,106,4-julio-2021,3.25,19.0,Soltero,bachillerato,35694,1.0,0.0,2-septiembre-2022,Vigo,Norte,40.948,-2.916,Corporativo,9
49967,be31133a-154a-4bb5-ab79-eb53bdfe959d,P0034,18-agosto-2025,1,"19,45",0.15,"16,54",paypal,1,5.0,SI,App movil,2025,Hogar,Estanteria Nova Basic,Nova,"13,94","26,26",5.83,Comercial Atlas,197,24-septiembre-2023,3.68,49.0,CASADO,grado universitario,50445,0.0,0.0,2-febrero-2018,Sevilla,Sur,42.579,-2.095,Nuevo,9
49968,e2b823c3-2dad-46f0-a66f-3c19d56ca96b,P0014,21-agosto-2025,2,"45,06",0.05,"85,62",paypal,0,4.0,no,Tienda fisica,2025,Electronica,Smartwatch Vantia Pro,Vantia,"18,35","31,07",3.39,Comercial Atlas,197,12-diciembre-2023,4.49,48.0,CASADO,grado universitario,37028,1.0,0.0,29-abril-2019,Barcelona,Este,43.25,-1.63,Nuevo,8
49969,ac8a28a0-883d-48e5-af9f-aa9e05275387,P0068,19-diciembre-2025,1,"115,80",0.0,"115,80",Tarjeta de debito,0,4.0,NO,Web,2025,Deporte,Raqueta Vantia Pro,Vantia,"39,61","84,55",6.08,Distribuidora Iberia,415,5-septiembre-2023,3.36,43.0,divorciado,basico,43905,0.0,0.0,5-junio-2018,Murcia,Sur,36.374,-6.281,Recurrente,13
49970,3fe2073b-c12c-46d1-b83c-87fe87597240,P0059,13-junio-2025,1,"31,41",0.15,"26,70",Transferencia,0,5.0,no,App movil,2025,Deporte,Mancuernas Nova Pro,Nova,"34,03","51,28",8.43,Norte Logistica,25,30-abril-2024,3.54,43.0,Casado,doctorado,28536,1.0,0.0,31-mayo-2019,Murcia,Sur,37.02,-4.122,Recurrente,16
49971,b0a3b5ff-cf80-4e80-b284-11e91f3aa07b,P0006,24-enero-2025,5,"115,28",0.05,"547,60",tarjeta de debito,1,5.0,no,Web,2025,Electronica,Smartphone Zentra Max,Zentra,"66,22","108,96",5.7,Norte Logistica,209,2-julio-2021,3.23,32.0,casado,grado universitario,35323,1.0,0.0,8-octubre-2020,Sevilla,Sur,38.699,0.425,Corporativo,3
49972,7c0c0379-905f-4c43-8f6a-cd9000828a6d,P0041,23-diciembre-2025,1,"26,17",0.1,"23,55",tarjeta de credito,0,5.0,NO,Marketplace,2025,Ropa,Pantalon Norte&Co Pro,Norte&Co,"9,76","17,78",10.36,Norte Logistica,336,3-octubre-2023,4.72,40.0,SOLTERO,master,56039,1.0,1.0,4-agosto-2019,Barcelona,Este,37.925,-6.928,Nuevo,4
49973,e546fd50-65b0-460e-9b31-4d1e4e92d7fc,P0076,31-julio-2025,3,"38,83",0.0,"116,50",tarjeta de debito,0,5.0,no,Web,2025,Libros,Comic Prisma Basic,Prisma,"39,69","83,49",0.43,Norte Logistica,127,21-julio-2021,4.07,21.0,Casado,master,28912,1.0,0.0,16-febrero-2019,Vigo,Norte,36.491,-6.418,Recurrente,12
49974,cb53b2a0-2d7f-4703-839d-e528267702e7,P0001,1-julio-2025,2,"16,39",0.0,"32,78",tarjeta de credito,0,4.0,no,App movil,2025,Electronica,Auriculares Urbanix Basic,Urbanix,"26,73","45,70",9.6,Global Supply SL,383,31-mayo-2020,3.6,42.0,soltero,basico,28587,1.0,1.0,27-abril-2019,Sevilla,Sur,37.95,-6.996,Recurrente,7
49975,b8c4e17e-5a68-447f-a09f-b7a9560979f6,P0066,3-abril-2025,5,"132,27",0.05,"628,29",CONTRAREEMBOLSO,1,3.0,si,Web,2025,Deporte,Esterilla Vantia Max,Vantia,"10,97","22,49",10.34,Comercial Atlas,153,24-febrero-2019,4.95,27.0,soltero,grado universitario,38300,0.0,0.0,3-marzo-2020,Granada,Sur,42.708,0.558,Recurrente,9
49976,79d310b0-8fb3-44a5-960f-b93f0fee5c6c,P0066,16-diciembre-2025,3,"27,27",0.0,"81,81",PayPal,0,5.0,NO,Web,2025,Deporte,Esterilla Vantia Max,Vantia,"10,97","22,49",10.34,Comercial Atlas,153,24-febrero-2019,4.95,,SOLTERO,master,63331,,1.0,15-octubre-2022,Zaragoza,Centro,39.287,-3.79,VIP,12
49977,5e9ddd50-85f7-4a08-a201-f267ef8cb749,P0052,23-febrero-2025,1,"74,85",0.05,"71,11",Tarjeta de credito,0,5.0,no,App movil,2025,Ropa,Gorra Kore Basic,Kore,"7,58","12,24",8.29,Global Supply SL,282,22-mayo-2019,4.95,53.0,casado,grado universitario,33644,0.0,1.0,22-octubre-2018,Madrid,Centro,40.452,-2.467,VIP,7
49978,813a49e0-ec99-4bdb-9624-49b502e8789f,P0061,24-julio-2025,1,"35,54",0.0,"35,54",PayPal,0,3.0,no,Web,2025,Deporte,Bicicleta Kore Basic,Kore,"28,78","45,40",4.76,Norte Logistica,63,3-octubre-2023,2.75,53.0,CASADO,grado universitario,37940,0.0,1.0,31-marzo-2018,Sevilla,Sur,38.283,1.982,Nuevo,8
49979,07ce7ea7-89f1-4698-bb6b-d000acab35ae,P0059,4-julio-2025,2,"73,06",0.0,"146,12",tarjeta de credito,0,2.0,NO,Marketplace,2025,Deporte,Mancuernas Nova Pro,Nova,"34,03","51,28",8.43,Norte Logistica,25,30-abril-2024,3.54,52.0,Soltero,grado universitario,31075,0.0,0.0,24-marzo-2019,Zaragoza,Centro,42.366,1.289,Corporativo,9
49980,9609a5fa-b8ea-4d2b-baa3-27fe72f3539e,P0052,3-junio-2025,1,"34,45",0.2,"27,56",paypal,1,4.0,NO,App movil,2025,Ropa,Gorra Kore Basic,Kore,"7,58","12,24",8.29,Global Supply SL,282,22-mayo-2019,4.95,25.0,DIVORCIADO,grado universitario,39873,0.0,1.0,16-julio-2018,Murcia,Sur,41.967,0.614,Recurrente,10
49981,d4a9e882-76b6-4f7d-8e85-21b7ceb4e04f,P0064,14-abril-2025,1,"57,12",0.1,"51,40",TARJETA DE CREDITO,0,3.0,NO,Web,2025,Deporte,Esterilla Zentra Basic,Zentra,"17,00","36,49",9.93,Norte Logistica,240,3-enero-2022,4.31,43.0,Casado,master,58713,1.0,0.0,18-febrero-2022,Murcia,Sur,36.843,-5.11,Recurrente,11
49982,0beeb7b7-a56f-4f54-91ae-ffb73842faef,P0011,5-noviembre-2025,2,"50,03",0.2,"80,05",Tarjeta de credito,0,4.0,no,App movil,2025,Electronica,Tablet Prisma Pro,Prisma,"31,55","62,45",1.65,Global Supply SL,219,17-mayo-2020,5.0,51.0,Divorciado,master,39143,0.0,0.0,15-diciembre-2022,Valencia,Este,36.773,-1.454,VIP,12
49983,6c18b476-9916-4818-a831-20d0bb8edd4d,P0020,19-septiembre-2025,2,"33,78",0.0,"67,57",paypal,1,5.0,no,Web,2025,Hogar,Aspiradora Vantia Pro,Vantia,"26,28","56,17",4.57,Distribuidora Iberia,194,18-mayo-2022,4.86,31.0,Divorciado,grado universitario,48735,1.0,0.0,16-diciembre-2019,Madrid,Centro,39.255,-7.953,Recurrente,6
49984,1b1c7b38-fc0b-468d-bbbb-e77361f09401,P0062,18-octubre-2025,2,"30,27",0.2,"48,44",PAYPAL,0,4.0,no,App movil,2025,Deporte,Bicicleta Kore Pro,Kore,"32,63","45,86",5.3,Distribuidora Iberia,379,2-agosto-2020,4.69,18.0,Casado,grado universitario,47362,1.0,1.0,29-octubre-2021,Zaragoza,Centro,37.163,-6.269,Recurrente,6
49985,e675ab11-948a-42b9-81a2-ce973d57caf9,P0052,4-enero-2025,1,"18,03",0.05,"17,13",tarjeta de debito,1,5.0,NO,Web,2025,Ropa,Gorra Kore Basic,Kore,"7,58","12,24",8.29,Global Supply SL,282,22-mayo-2019,4.95,51.0,CASADO,bachillerato,65932,0.0,1.0,2-noviembre-2018,Vigo,Norte,40.019,-5.602,Recurrente,11
49986,e8e0410f-fd0d-49e9-bcb7-d75fff6c5048,P0087,8-junio-2025,4,"24,98",0.1,"89,94",PAYPAL,1,5.0,NO,App movil,2025,Libros,Manual Zentra Max,Zentra,"18,46","28,12",5.61,Distribuidora Iberia,365,10-mayo-2021,4.78,45.0,casado,doctorado,44355,0.0,1.0,18-diciembre-2021,Madrid,Centro,41.014,-7.612,Recurrente,5
49987,44172f78-d671-4c21-9778-d70e105f9735,P0063,16-septiembre-2025,3,"79,63",0.0,"238,88",paypal,0,1.0,NO,Web,2025,Deporte,Bicicleta Zentra Max,Zentra,"34,26","72,84",10.01,Comercial Atlas,285,6-marzo-2021,4.84,45.0,Divorciado,doctorado,48715,0.0,0.0,9-agosto-2019,Barcelona,Este,39.264,-8.231,Nuevo,6
49988,d1870fa4-23bd-4017-b3ec-11ff682e456d,P0006,8-diciembre-2025,2,"49,96",0.05,"94,92",tarjeta de debito,0,4.0,NO,App movil,2025,Electronica,Smartphone Zentra Max,Zentra,"66,22","108,96",5.7,Norte Logistica,209,2-julio-2021,3.23,44.0,Divorciado,basico,36845,0.0,1.0,17-octubre-2022,Sevilla,Sur,36.553,-7.097,Nuevo,9
49989,b3808de3-7b7c-48e4-bf8a-aaa4487f3a66,P0082,2-octubre-2025,1,"48,68",0.05,"46,25",Tarjeta de debito,0,4.0,NO,Web,2025,Libros,Biografia Zentra Basic,Zentra,"7,00","12,59",4.19,Norte Logistica,441,23-febrero-2021,4.61,32.0,Soltero,master,48442,0.0,0.0,31-julio-2022,Murcia,Sur,40.362,0.513,VIP,13
49990,593a4802-d958-408a-bdfc-f0da39b9bf81,P0027,19-septiembre-2025,1,"26,65",0.0,"26,65",contrareembolso,0,,NO,App movil,2025,Hogar,Sarten Urbanix Max,Urbanix,"13,51","20,31",2.2,Global Supply SL,309,18-mayo-2021,3.36,71.0,DIVORCIADO,basico,49736,1.0,0.0,6-febrero-2019,Vigo,Norte,40.732,-6.398,Corporativo,7
49991,d23fd2bc-e110-410d-b7ef-e23d8ecd0bee,P0067,16-marzo-2025,2,"27,05",0.15,"45,99",PAYPAL,0,5.0,no,Web,2025,Deporte,Raqueta Vantia Basic,Vantia,"25,61","36,45",8.06,Norte Logistica,11,20-julio-2021,4.07,29.0,Casado,grado universitario,31320,0.0,0.0,20-noviembre-2019,Madrid,Centro,38.808,-6.718,VIP,7
49992,12165c8b-e87b-4452-8229-8e935d58544f,P0013,28-mayo-2025,3,"70,07",0.15,"178,68",PayPal,0,4.0,no,Tienda fisica,2025,Electronica,Smartwatch Prisma Basic,Prisma,"23,15","46,14",7.79,Norte Logistica,52,16-febrero-2021,3.56,34.0,Soltero,doctorado,30391,1.0,0.0,18-noviembre-2020,Madrid,Centro,37.375,1.549,VIP,5
49993,a6decc6e-19ea-4b1a-925e-5fddd8afeb75,P0032,22-febrero-2025,4,"39,24",0.05,"149,10",Tarjeta de credito,1,5.0,NO,Web,2025,Hogar,Silla Norte&Co Pro,Norte&Co,"80,42","136,88",1.15,Norte Logistica,217,19-julio-2023,3.63,39.0,divorciado,grado universitario,48281,0.0,0.0,2-diciembre-2021,Madrid,Centro,37.465,-1.77,Recurrente,7
49994,d273d55b-5656-429e-a87b-1f81d4954c99,P0004,2-julio-2025,4,"94,83",0.0,"379,31",TARJETA DE CREDITO,0,4.0,si,Web,2025,Electronica,Smartphone Norte&Co Basic,Norte&Co,"60,57","95,49",3.6,Comercial Atlas,303,23-enero-2019,2.94,36.0,Casado,doctorado,28643,0.0,0.0,30-mayo-2022,Vigo,Norte,39.381,0.674,Recurrente,11
49995,9ad88726-6225-4bd5-a49d-bb161cc47c31,P0035,28-septiembre-2025,5,"30,94",0.0,"154,72",TARJETA DE CREDITO,1,2.0,no,Web,2025,Hogar,Estanteria Vantia Pro,Vantia,"39,24","80,25",1.56,Distribuidora Iberia,181,18-febrero-2023,4.9,47.0,Divorciado,grado universitario,60362,0.0,0.0,11-junio-2018,Madrid,Centro,39.34,-2.027,Recurrente,7
49996,25fffc0b-6d5d-4466-a5c5-1ea8f4e975ab,P0083,28-noviembre-2025,2,"800,67",0.0,"1601,33",transferencia,0,3.0,no,App movil,2025,Libros,Biografia Kore Pro,Kore,"9,96","21,61",6.89,Comercial Atlas,450,26-diciembre-2019,3.52,37.0,casado,master,42083,1.0,1.0,4-marzo-2018,Madrid,Centro,39.084,-8.904,Nuevo,6
49997,3998791d-332b-4bec-9971-8d076b735aa1,P0080,29-agosto-2025,2,"15,88",0.0,"31,76",contrareembolso,1,,no,Web,2025,Libros,Ensayo Prisma Pro,Prisma,"16,12","34,32",10.66,Comercial Atlas,340,28-octubre-2019,4.09,48.0,divorciado,doctorado,60483,0.0,0.0,29-diciembre-2019,Bilbao,Norte,43.351,-5.854,Recurrente,4
49998,8b2a11e0-28e2-4631-9cc4-ce4715a08d08,P0014,23-febrero-2025,2,"113,58",0.0,"227,16",TARJETA DE CREDITO,0,5.0,no,Tienda fisica,2025,Electronica,Smartwatch Vantia Pro,Vantia,"18,35","31,07",3.39,Comercial Atlas,197,12-diciembre-2023,4.49,35.0,casado,,45661,1.0,0.0,24-abril-2020,Malaga,Sur,40.806,-6.538,Corporativo,6
49999,066a1043-dd26-44a9-a023-63b464ec083f,P0060,17-septiembre-2025,2,"49,96",0.15,"84,93",CONTRAREEMBOLSO,0,2.0,no,Web,2025,Deporte,Mancuernas Vantia Max,Vantia,"24,00","40,95",0.4,Norte Logistica,199,25-junio-2021,3.24,43.0,Casado,grado universitario,41694,0.0,0.0,20-octubre-2020,Zaragoza,Centro,38.301,3.053,Recurrente,13
50000,eee76865-f037-436f-870d-0fc958cc7385,P0081,25-junio-2025,2,"82,10",0.15,"139,57",PAYPAL,1,,no,Web,2025,Libros,Ensayo Norte&Co Max,Norte&Co,"79,32","110,99",2.28,Global Supply SL,339,23-agosto-2019,2.63,26.0,casado,grado universitario,21170,0.0,0.0,17-mayo-2020,Valencia,Este,41.865,1.252,Corporativo,7
50001,062158b3-0d42-491c-8b41-1e4bbbdad0a7,P0090,4-agosto-2025,1,"26,26",0.0,"26,26",TARJETA DE CREDITO,1,4.0,no,Web,2025,Libros,Poesia Vantia Max,Vantia,"30,86","40,99",1.29,Comercial Atlas,21,2-diciembre-2021,4.94,54.0,CASADO,basico,34843,1.0,0.0,22-octubre-2022,Granada,Sur,37.301,1.098,Recurrente,7
50002,a7e9cbbd-14b8-4f51-b24e-1c04f3046274,P0006,13-septiembre-2025,1,"38,98",0.15,"33,14",TARJETA DE CREDITO,0,5.0,no,App movil,2025,Electronica,Smartphone Zentra Max,Zentra,"66,22","108,96",5.7,Norte Logistica,209,2-julio-2021,3.23,28.0,Divorciado,basico,22506,1.0,1.0,29-junio-2018,Madrid,Centro,42.12,0.66,Recurrente,10
50003,71a86bbc-8a7e-45b6-8705-f8e813d7e419,P0041,20-octubre-2025,4,"27,67",0.0,"110,69",tarjeta de debito,0,5.0,si,Web,2025,Ropa,Pantalon Norte&Co Pro,Norte&Co,"9,76","17,78",10.36,Norte Logistica,336,3-octubre-2023,4.72,27.0,Soltero,grado universitario,63866,0.0,0.0,13-octubre-2022,Bilbao,Norte,43.119,-0.083,Nuevo,9
