order_id,id_cliente,product_id,fecha_pedido,cantidad,precio_unitario,descuento,importe_total,metodo_pago,envio_gratis,calificacion,devuelto,canal,año_ventas,categoria_producto,nombre_producto,marca,costo_unitario,precio_lista,peso_kg,proveedor,stock_disponible,fecha_lanzamiento,rating_promedio_producto,edad,estado_civil,nivel_educativo,ingresos_anuales,tiene_hijos,adolescentes_en_casa,fecha_registro,ciudad,region,latitude,longitude,segmento_cliente,visitas_web_mes,precio_unitario_wz,importe_total_wz,mes_ventas
37153,33dbb29d-36cf-4d4a-915d-e9c5d8f39c3a,P0012,2024-06-13,5,16.06,0.0,80.28,tarjeta de credito,si,4.0,no,app movil,2024,electronica,Tablet Nova Max,nova,52.99,69.3,9.28,global supply sl,88,2019-06-06,3.92,40.0,casado,bachillerato,28450,no,no,2022-03-30,vigo,norte,42.125,2.423,vip,6,16.06,80.28,6
37154,3c963bb1-dcf6-4718-a506-0a385579cf41,P0037,2024-07-25,1,78.95,0.0,78.95,contrareembolso,no,4.0,no,tienda fisica,2024,ropa,Camiseta Prisma Basic,prisma,7.07,14.94,3.27,distribuidora iberia,353,2019-11-13,3.19,45.0,divorciado,bachillerato,49734,no,no,2018-08-21,barcelona,este,36.596,2.71,vip,11,78.95,78.95,7
37155,f856ffb6-9339-46db-8139-0f93e37feab8,P0004,2024-08-10,4,59.92,0.15,203.73,contrareembolso,si,5.0,no,app movil,2024,electronica,Smartphone Norte&Co Basic,norte&co,60.57,95.49,3.6,comercial atlas,303,2019-01-23,2.94,18.0,soltero,bachillerato,39290,no,si,2020-09-07,granada,sur,41.92,-4.501,nuevo,11,59.92,203.73,8
37156,f30c2028-f172-452f-9c96-8e8347ba5d37,P0085,2024-08-01,2,43.19,0.15,73.42,tarjeta de debito,no,5.0,no,web,2024,libros,Manual Zentra Basic,zentra,50.93,97.8,8.46,distribuidora iberia,110,2021-05-19,4.9,20.0,casado,grado universitario,23372,no,no,2018-05-13,vigo,norte,36.125,-8.383,recurrente,13,43.19,73.42,8
37157,c444e9fd-098d-421f-8baf-6576f6de821b,P0033,2024-09-13,4,127.87,0.1,460.33,paypal,no,5.0,no,web,2024,hogar,Silla Nova Max,nova,6.78,11.26,10.56,comercial atlas,444,2021-01-19,3.5,48.0,casado,bachillerato,22490,no,no,2018-09-24,granada,sur,38.916,-7.094,recurrente,6,127.87,460.33,9
37158,22707a3b-889a-470e-89e0-ee240d5e5e18,P0022,2024-08-21,3,10.45,0.0,31.36,tarjeta de credito,si,5.0,si,app movil,2024,hogar,Cafetera Norte&Co Basic,norte&co,21.12,35.46,0.92,comercial atlas,399,2020-12-03,4.98,32.0,soltero,doctorado,75687,no,no,2019-06-12,granada,sur,38.032,0.031,nuevo,9,10.45,31.36,8
37159,c68bb0fe-4f12-4852-94fa-274286769f83,P0017,2024-04-25,2,59.13,0.0,118.25,tarjeta de debito,no,4.0,no,marketplace,2024,electronica,Camara Lumen Pro,lumen,31.18,43.97,7.87,norte logistica,327,2021-12-20,4.27,29.0,soltero,grado universitario,26990,no,no,2019-02-09,bilbao,norte,43.252,-5.745,nuevo,8,59.13,118.25,4
37160,c405cf6d-30ab-4dfe-8e8a-ef8b3ceea697,P0047,2024-07-02,1,27.73,0.0,27.73,tarjeta de debito,no,4.0,no,tienda fisica,2024,ropa,Zapatillas Nova Pro,nova,80.97,119.17,11.8,distribuidora iberia,181,2020-10-22,4.27,19.0,casado,bachillerato,54263,no,no,2022-02-10,granada,sur,36.416,2.87,recurrente,7,27.73,27.73,7
37161,d9ad27c8-856c-42d4-869f-1911c99e44b4,P0011,2024-08-01,3,56.53,0.2,135.67,tarjeta de debito,si,5.0,no,app movil,2024,electronica,Tablet Prisma Pro,prisma,31.55,62.45,1.65,global supply sl,219,2020-05-17,5.0,24.0,divorciado,bachillerato,34177,no,no,2020-11-04,sevilla,sur,41.662,-5.419,recurrente,9,56.53,135.67,8
37162,64ee6a51-bc38-4332-91b1-af58aea831fc,P0089,2024-03-01,1,193.16,0.1,173.84,paypal,no,5.0,no,app movil,2024,libros,Poesia Prisma Pro,desconocido,32.84,57.16,0.77,distribuidora iberia,344,2023-01-24,3.62,42.0,divorciado,bachillerato,30618,si,no,2022-01-30,valencia,este,40.504,0.959,nuevo,7,177.66040000000007,173.84,3
37163,0b53f71e-ff2c-4c3f-b2ac-2d44b2f94a2a,P0084,2024-11-02,1,19.59,0.2,15.67,contrareembolso,si,2.0,no,app movil,2024,libros,Biografia Nova Max,nova,15.12,22.78,10.89,global supply sl,154,2023-05-12,4.74,35.0,casado,bachillerato,22896,si,no,2021-07-22,zaragoza,centro,40.621,1.285,vip,7,19.59,15.67,11
37164,84d412ba-b2a1-49e3-8f94-d1d77bf54003,P0034,2024-02-14,1,63.56,0.1,57.2,tarjeta de debito,no,1.0,no,app movil,2024,hogar,Estanteria Nova Basic,nova,13.94,26.26,5.83,comercial atlas,197,2023-09-24,3.68,52.0,desconocido,bachillerato,52002,si,si,2022-05-13,bilbao,norte,37.435,-5.993,nuevo,8,63.56,57.2,2
37165,fd18c8e1-437d-462f-b07f-5416fb2970bb,P0004,2024-09-09,2,58.49,0.05,111.13,paypal,no,5.0,no,tienda fisica,2024,electronica,Smartphone Norte&Co Basic,norte&co,60.57,95.49,3.6,comercial atlas,303,2019-01-23,2.94,47.0,casado,master,31543,no,no,2018-04-23,sevilla,sur,36.76,-8.847,corporativo,9,58.49,111.13,9
37166,75415aea-0dc1-4e36-9baa-c8c1a6e6b702,P0090,2024-01-03,1,59.68,0.05,56.7,transferencia,no,3.0,si,tienda fisica,2024,libros,Poesia Vantia Max,vantia,30.86,40.99,1.29,comercial atlas,21,2021-12-02,4.94,54.0,soltero,bachillerato,58094,si,si,2022-05-17,malaga,sur,37.01,3.235,recurrente,7,59.68,56.7,1
37167,a7b76ac4-dfc2-47ea-a320-eaaa150bfdbc,P0024,2024-10-22,1,80.88,0.1,72.79,tarjeta de credito,si,5.0,no,web,2024,hogar,Cafetera Zentra Max,zentra,13.33,25.2,0.76,distribuidora iberia,20,2021-10-26,4.1,43.0,casado,bachillerato,47978,si,no,2018-06-22,sevilla,sur,38.834,-1.728,nuevo,10,80.88,72.79,10
37168,e429b5b4-7535-4116-b237-ed36fba032f7,P0076,2024-02-01,2,96.0,0.2,153.6,tarjeta de credito,no,5.0,no,web,2024,libros,Comic Prisma Basic,prisma,39.69,83.49,0.43,norte logistica,127,2021-07-21,4.07,42.0,casado,desconocido,28918,no,no,2022-11-19,bilbao,norte,36.644,-8.622,nuevo,13,96.0,153.6,2
37169,59a65c37-d296-4637-8912-d59d021909d8,P0012,2024-08-06,1,29.13,0.15,24.76,transferencia,no,5.0,no,web,2024,electronica,Tablet Nova Max,nova,52.99,69.3,9.28,global supply sl,88,2019-06-06,3.92,49.0,casado,bachillerato,26942,no,no,2022-01-21,barcelona,este,40.146,-8.475,recurrente,7,29.13,24.76,8
37170,005367bd-a3ef-4c7e-a0be-6d6940311ec4,P0070,2024-03-28,2,78.23,0.0,156.45,tarjeta de credito,si,5.0,no,web,2024,deporte,Casco Vantia Basic,vantia,24.43,51.88,2.52,global supply sl,424,2021-05-20,2.87,47.0,divorciado,basico,55328,no,si,2018-02-24,murcia,sur,37.942,-5.383,nuevo,8,78.23,156.45,3
37171,9cb32545-6c0c-4b45-be79-74ef9872c029,P0017,2024-06-27,3,81.12,0.0,243.37,contrareembolso,no,4.0,no,web,2024,electronica,Camara Lumen Pro,lumen,31.18,43.97,7.87,norte logistica,327,2021-12-20,4.27,18.0,casado,master,26261,si,no,2018-03-11,malaga,sur,37.774,0.448,corporativo,7,81.12,243.37,6
37172,07fcf706-2eb1-4ce5-bfe2-682e696a8adb,P0075,2024-10-23,1,44.26,0.0,44.26,desconocido,no,4.0,no,web,2024,libros,Novela Urbanix Max,urbanix,29.98,39.74,10.5,comercial atlas,79,2019-01-28,2.66,36.0,casado,bachillerato,32499,si,no,2019-05-09,madrid,centro,41.018,-3.862,recurrente,7,44.26,44.26,10
37173,942a3a64-a58e-4324-ac29-9562c9050c71,P0080,2024-03-09,4,53.08,0.05,201.72,paypal,si,5.0,no,tienda fisica,2024,libros,Ensayo Prisma Pro,prisma,16.12,34.32,10.66,comercial atlas,340,2019-10-28,4.09,40.0,casado,bachillerato,49678,no,no,2021-11-20,malaga,sur,36.928,-0.169,vip,10,53.08,201.72,3
37174,3240a5ef-258d-46ce-81f8-e9ec4b429e16,P0079,2024-11-09,1,95.32,0.05,90.55,tarjeta de credito,no,2.0,no,web,2024,libros,Ensayo Urbanix Basic,urbanix,24.21,48.33,4.65,comercial atlas,402,2022-09-23,4.84,44.0,soltero,bachillerato,42123,si,no,2022-04-21,murcia,sur,36.969,2.109,nuevo,9,95.32,90.55,11
37175,4dcbdece-49f2-4803-92dc-bbda8e93e195,P0049,2024-12-06,2,34.75,0.05,66.03,paypal,no,5.0,no,app movil,2024,ropa,Vestido Norte&Co Basic,norte&co,34.23,62.87,2.38,norte logistica,488,2021-07-07,3.44,38.0,casado,grado universitario,61068,no,no,2020-08-19,bilbao,norte,40.598,1.429,nuevo,7,34.75,66.03,12
37176,9b99e5a9-3295-4ffc-9d20-d96c51c347ce,P0054,2024-07-15,2,77.29,0.0,154.58,tarjeta de credito,si,3.0,no,web,2024,ropa,Gorra Lumen Max,lumen,32.42,49.51,2.98,distribuidora iberia,285,2022-09-07,4.01,18.0,casado,grado universitario,59530,si,no,2021-12-20,vigo,norte,39.849,-7.556,recurrente,7,77.29,154.58,7
37177,4eea2c2f-02a9-4913-ad74-99e1d00975bc,P0072,2024-05-21,1,12.48,0.0,12.48,transferencia,si,5.0,no,web,2024,deporte,Casco Norte&Co Max,norte&co,69.57,139.4,1.51,distribuidora iberia,227,2023-12-31,3.57,45.0,casado,basico,73451,si,no,2020-09-29,granada,sur,40.346,-4.606,recurrente,6,12.48,12.48,5
37178,901f47f8-c8a5-46d1-a8d2-0a8201fbcd85,P0028,2024-08-09,2,62.2,0.0,124.4,contrareembolso,si,4.0,no,app movil,2024,hogar,Lampara Vantia Basic,vantia,8.2,14.22,9.66,comercial atlas,165,2024-04-13,2.86,49.0,casado,grado universitario,59002,si,no,2018-11-20,madrid,centro,40.813,-3.791,recurrente,9,62.2,124.4,8
37179,c57d84b0-f123-4277-a14e-21f3d7820b24,P0087,2024-11-28,1,16.56,0.05,15.73,tarjeta de debito,no,5.0,no,marketplace,2024,libros,Manual Zentra Max,zentra,18.46,28.12,5.61,distribuidora iberia,365,2021-05-10,4.78,18.0,soltero,master,94422,si,no,2022-04-02,vigo,norte,40.433,-3.292,vip,6,16.56,15.73,11
37180,dd9d838f-4553-4f94-8fea-f2a076faea9c,P0076,2024-02-02,3,6.28,0.05,17.89,paypal,no,4.0,no,web,2024,libros,Comic Prisma Basic,prisma,39.69,83.49,0.43,norte logistica,127,2021-07-21,4.07,23.0,soltero,bachillerato,69390,si,no,2022-08-12,malaga,sur,36.286,-1.007,recurrente,3,6.28,17.89,2
37181,7116298f-134b-4872-abca-dc0b66b4f70f,P0085,2024-02-05,2,28.71,0.0,57.42,desconocido,no,5.0,no,app movil,2024,libros,Manual Zentra Basic,zentra,50.93,97.8,8.46,distribuidora iberia,110,2021-05-19,4.9,52.0,soltero,master,65029,si,no,2021-08-11,bilbao,norte,40.515,0.519,nuevo,12,28.71,57.42,2
37182,d6da7e35-cbf3-4e43-9f3f-1f70d09a6f07,P0052,2024-10-06,5,32.31,0.0,161.54,tarjeta de debito,no,1.0,no,web,2024,ropa,Gorra Kore Basic,kore,7.58,12.24,8.29,global supply sl,282,2019-05-22,4.95,43.0,casado,master,43263,si,no,2022-10-10,vigo,norte,42.51,-7.397,recurrente,8,32.31,161.54,10
37183,7941083a-2491-447b-a727-36ab2714e081,P0042,2024-04-12,1,20.02,0.15,17.02,tarjeta de debito,no,5.0,no,tienda fisica,2024,ropa,Pantalon Norte&Co Max,norte&co,9.93,13.24,2.95,distribuidora iberia,297,2021-03-12,4.24,57.0,soltero,doctorado,29016,no,no,2019-10-06,murcia,sur,40.542,-2.236,recurrente,9,20.02,17.02,4
37184,31aa3e7d-82b9-4364-aac8-52f5ba0722c8,P0010,2024-06-15,2,62.8,0.0,125.6,tarjeta de credito,no,5.0,no,app movil,2024,electronica,Tablet Lumen Basic,lumen,23.59,38.51,8.4,norte logistica,196,2022-04-27,2.89,39.0,casado,bachillerato,19124,si,no,2021-07-18,granada,sur,42.763,-8.041,recurrente,10,62.8,125.6,6
37185,25fffc0b-6d5d-4466-a5c5-1ea8f4e975ab,P0085,2024-09-03,1,20.77,0.0,20.77,tarjeta de debito,no,4.0,no,marketplace,2024,libros,Manual Zentra Basic,zentra,50.93,97.8,8.46,distribuidora iberia,110,2021-05-19,4.9,37.0,casado,master,42083,si,si,2018-03-04,madrid,centro,39.084,-8.904,nuevo,6,20.77,20.77,9
37186,f6087dcb-b7a3-41e5-a5fd-a713c3214c47,P0061,2024-03-19,4,14.04,0.05,53.36,tarjeta de credito,no,3.0,no,web,2024,deporte,Bicicleta Kore Basic,kore,28.78,45.4,4.76,norte logistica,63,2023-10-03,2.75,61.0,casado,master,40057,si,si,,madrid,centro,41.212,-5.307,recurrente,12,14.04,53.36,3
37187,73d62d1d-a7dc-4c0f-851a-d36e09bd8388,P0056,2024-03-03,1,16.81,0.0,16.81,paypal,no,5.0,no,marketplace,2024,deporte,Balon Zentra Pro,zentra,13.5,18.87,4.89,global supply sl,381,2023-12-24,3.86,47.0,soltero,master,56136,si,no,2021-12-12,murcia,sur,38.972,1.235,nuevo,8,16.81,16.81,3
37188,5f42cd8b-6669-44f0-a61f-e298b7bc20ef,P0014,2024-01-20,2,33.37,0.0,66.73,paypal,no,3.0,no,tienda fisica,2024,electronica,Smartwatch Vantia Pro,vantia,18.35,31.07,3.39,comercial atlas,197,2023-12-12,4.49,45.0,casado,grado universitario,36247,no,si,2019-08-22,valencia,este,40.853,-4.403,nuevo,9,33.37,66.73,1
37189,49e27e6a-4fcb-4c3a-b0e7-00bfee02306e,P0080,2024-09-23,1,79.17,0.1,71.26,tarjeta de debito,no,3.0,no,app movil,2024,libros,Ensayo Prisma Pro,prisma,16.12,34.32,10.66,comercial atlas,340,2019-10-28,4.09,41.0,soltero,grado universitario,35859,no,no,2018-01-09,bilbao,norte,41.957,2.682,corporativo,10,79.17,71.26,9
37190,1adf65ba-7065-494a-b5d4-b0199b55f95b,P0011,2024-11-10,4,34.39,0.05,130.7,tarjeta de debito,si,5.0,no,web,2024,electronica,Tablet Prisma Pro,prisma,31.55,62.45,1.65,global supply sl,219,2020-05-17,5.0,34.0,casado,grado universitario,41554,si,no,2020-08-19,zaragoza,centro,41.101,-7.56,recurrente,10,34.39,130.7,11
37191,6c695718-91ed-4187-ac66-7c55a8771034,P0069,2024-01-13,4,28.01,0.0,112.04,desconocido,no,5.0,no,app movil,2024,deporte,Raqueta Prisma Max,prisma,22.44,42.51,7.59,distribuidora iberia,417,2023-10-26,3.75,23.0,casado,basico,46749,si,no,2021-06-17,bilbao,norte,39.272,-1.973,recurrente,8,28.01,112.04,1
37192,b231a6c5-a5e8-46f6-8191-5ace60cb8893,P0019,2024-11-19,1,24.1,0.0,24.1,transferencia,no,3.0,no,app movil,2024,hogar,Aspiradora Vantia Basic,vantia,25.1,37.76,9.59,global supply sl,148,2023-05-22,4.15,43.0,casado,master,65462,no,no,2018-01-05,madrid,centro,42.744,3.12,nuevo,7,24.1,24.1,11
37193,e02e93f3-6909-4157-a87f-51450270645d,P0036,2024-02-25,4,68.27,0.0,273.09,tarjeta de credito,no,3.0,no,tienda fisica,2024,hogar,Estanteria Norte&Co Max,norte&co,14.61,31.58,7.15,norte logistica,409,2019-01-09,4.82,37.0,casado,grado universitario,47437,si,no,2018-12-14,barcelona,este,37.124,-0.057,nuevo,7,68.27,273.09,2
37194,f3199dd5-8a3f-417c-81f9-3de87482ae2b,P0083,2024-07-17,2,26.9,0.05,51.12,tarjeta de credito,no,5.0,no,web,2024,libros,Biografia Kore Pro,kore,9.96,21.61,6.89,comercial atlas,450,2019-12-26,3.52,48.0,casado,master,29757,no,si,2019-02-02,valencia,este,42.216,-3.74,vip,8,26.9,51.12,7
37195,ffd088d4-e676-4fa1-98ea-cb5267e29748,P0058,2024-12-28,1,35.17,0.1,31.66,contrareembolso,no,4.0,no,app movil,2024,deporte,Mancuernas Vantia Basic,vantia,49.34,81.74,8.93,distribuidora iberia,341,2019-09-04,3.35,63.0,divorciado,master,39889,si,no,2019-09-10,madrid,centro,39.118,-7.609,recurrente,11,35.17,31.66,12
37196,bfc4e3cf-69bf-44fa-b0bd-7b119ad77f1a,P0013,2024-03-04,5,23.64,0.15,100.48,tarjeta de credito,si,5.0,no,web,2024,electronica,Smartwatch Prisma Basic,prisma,23.15,46.14,7.79,norte logistica,52,2021-02-16,3.56,39.0,casado,basico,31953,no,no,2020-11-13,valencia,este,41.449,-0.843,recurrente,11,23.64,100.48,3
37197,34edfada-b438-45c9-8709-dcd2fa70b580,P0022,2024-11-07,2,22.26,0.05,42.3,transferencia,no,5.0,no,app movil,2024,hogar,Cafetera Norte&Co Basic,norte&co,21.12,35.46,0.92,comercial atlas,399,2020-12-03,4.98,40.0,casado,doctorado,32085,no,no,2019-02-20,valencia,este,40.537,-7.936,corporativo,4,22.26,42.3,11
37198,58733096-1abf-4a35-bde8-aa2726c95496,P0024,2024-08-08,3,125.97,0.0,377.9,paypal,si,4.0,no,app movil,2024,hogar,Cafetera Zentra Max,zentra,13.33,25.2,0.76,distribuidora iberia,20,2021-10-26,4.1,22.0,soltero,bachillerato,23743,no,no,2020-11-04,valencia,este,37.542,3.244,nuevo,10,125.97,377.9,8
37199,a49b1c7c-f7d2-4f1b-a1d7-9b200b27a2fb,P0040,2024-01-16,1,41.2,0.0,41.2,tarjeta de credito,si,3.0,no,web,2024,ropa,Pantalon Prisma Basic,prisma,18.35,39.46,1.89,distribuidora iberia,5,2019-05-12,4.36,18.0,soltero,grado universitario,60721,si,si,2021-08-03,granada,sur,41.302,-4.149,recurrente,8,41.2,41.2,1
37200,b5ed9553-bcb0-4aaf-bc91-b3c3c5161db4,P0036,2024-09-30,3,17.33,0.0,51.98,contrareembolso,no,4.0,no,web,2024,hogar,Estanteria Norte&Co Max,norte&co,14.61,31.58,7.15,norte logistica,409,2019-01-09,4.82,60.0,soltero,grado universitario,44853,si,si,2021-11-25,granada,sur,37.702,-8.555,vip,13,17.33,51.98,9
37201,9e44e44d-67e0-457f-84e9-e7d3121d7070,P0060,2024-10-08,4,83.64,0.0,334.56,transferencia,si,4.0,no,web,2024,deporte,Mancuernas Vantia Max,vantia,24.0,40.95,0.4,norte logistica,199,2021-06-25,3.24,40.0,soltero,master,40340,no,no,2018-08-16,zaragoza,centro,37.748,-8.841,recurrente,8,83.64,334.56,10
37202,8bb75736-81a3-46b7-a49d-885145f2c07e,P0016,2024-09-18,1,37.75,0.0,37.75,tarjeta de credito,no,4.0,no,app movil,2024,electronica,Camara Norte&Co Basic,norte&co,54.61,107.04,5.5,distribuidora iberia,167,2021-03-06,2.69,41.0,casado,bachillerato,56827,no,no,2020-10-07,bilbao,norte,42.132,-8.007,nuevo,8,37.75,37.75,9
37203,ea458a37-ba02-4b7b-9d30-df5109bd9c96,P0014,2024-05-20,1,13.73,0.0,13.73,tarjeta de debito,no,5.0,no,web,2024,electronica,Smartwatch Vantia Pro,vantia,18.35,31.07,3.39,comercial atlas,197,2023-12-12,4.49,31.0,soltero,basico,67035,si,si,2019-01-21,murcia,sur,39.019,-4.588,recurrente,7,13.73,13.73,5
37204,77df74a8-5d46-4d65-a33e-538fcc57a55a,P0078,2024-06-09,3,7.09,0.0,21.27,tarjeta de debito,si,5.0,no,tienda fisica,2024,libros,Comic Kore Max,kore,30.44,58.25,8.75,norte logistica,60,2019-04-19,3.86,40.0,casado,basico,20811,no,no,2021-05-10,murcia,sur,36.83,1.437,vip,10,7.09,21.27,6
37205,cbc36542-d8b7-4cd3-bba2-81b00a438e2a,P0066,2024-10-27,1,48.08,0.15,40.87,transferencia,no,4.0,no,web,2024,deporte,Esterilla Vantia Max,vantia,10.97,22.49,10.34,comercial atlas,153,2019-02-24,4.95,19.0,soltero,basico,27843,si,si,2021-10-23,valencia,este,39.217,-1.71,recurrente,11,48.08,40.87,10
37206,10a32a57-8294-4628-a7e9-69373d2a786a,P0033,2024-11-30,1,17.61,0.0,17.61,tarjeta de debito,no,5.0,no,app movil,2024,hogar,Silla Nova Max,nova,6.78,11.26,10.56,comercial atlas,444,2021-01-19,3.5,52.0,soltero,master,29578,no,no,2021-01-14,vigo,norte,39.965,1.167,recurrente,1,17.61,17.61,11
37207,2120050b-a916-460a-bc2e-d44119a102a0,P0087,2024-12-14,1,46.41,0.0,46.41,tarjeta de credito,si,5.0,no,marketplace,2024,libros,Manual Zentra Max,zentra,18.46,28.12,5.61,distribuidora iberia,365,2021-05-10,4.78,27.0,casado,basico,43364,si,no,2018-11-07,granada,sur,40.773,1.646,nuevo,6,46.41,46.41,12
37208,7d41c013-c5e2-46a4-b272-823f4aa3a98d,P0005,2024-04-01,4,70.33,0.0,281.33,tarjeta de debito,no,4.0,no,web,2024,electronica,Smartphone Zentra Pro,zentra,17.49,26.0,1.69,norte logistica,387,2021-01-30,3.95,40.0,casado,grado universitario,29350,no,si,2020-02-07,zaragoza,centro,40.02,-0.498,vip,6,70.33,281.33,4
37209,e98084fe-6063-4fd2-a132-2b36aafc40d5,P0077,2024-08-09,1,92.66,0.0,92.66,tarjeta de credito,no,2.0,no,tienda fisica,2024,libros,Comic Norte&Co Pro,norte&co,24.43,52.19,11.13,norte logistica,106,2021-07-04,3.25,40.0,casado,grado universitario,36632,no,no,2020-06-09,zaragoza,centro,42.397,-5.918,recurrente,5,92.66,92.66,8
37210,280359c3-0076-4043-bd90-5d9842ba7f34,P0060,2024-02-15,4,127.72,0.15,434.25,transferencia,no,5.0,no,web,2024,deporte,Mancuernas Vantia Max,vantia,24.0,40.95,0.4,norte logistica,199,2021-06-25,3.24,29.0,soltero,grado universitario,58724,no,no,2021-11-30,valencia,este,39.479,-5.578,vip,9,127.72,434.25,2
37211,36b7945a-b473-40cc-a86a-5716a9834fb1,P0022,2024-12-16,2,100.28,0.1,180.5,paypal,si,5.0,no,web,2024,hogar,Cafetera Norte&Co Basic,norte&co,21.12,35.46,0.92,comercial atlas,399,2020-12-03,4.98,25.0,casado,bachillerato,40767,no,si,2019-07-10,bilbao,norte,39.293,1.768,nuevo,9,100.28,180.5,12
37212,e9d6d98d-4d63-4e1b-83e1-3f9ffd433b27,P0075,2024-03-05,3,29.28,0.1,79.05,tarjeta de credito,no,5.0,no,web,2024,libros,Novela Urbanix Max,urbanix,29.98,39.74,10.5,comercial atlas,79,2019-01-28,2.66,32.0,soltero,basico,40824,no,no,2021-12-24,barcelona,este,39.44,-4.14,nuevo,6,29.28,79.05,3
37213,63727d70-36b3-4ac6-9ad1-84bb959b6def,P0079,2024-07-28,1,33.12,0.0,33.12,tarjeta de credito,si,4.0,si,app movil,2024,libros,Ensayo Urbanix Basic,urbanix,24.21,48.33,4.65,comercial atlas,402,2022-09-23,4.84,37.0,soltero,bachillerato,60371,si,no,2020-11-17,vigo,norte,43.021,-0.304,nuevo,7,33.12,33.12,7
37214,79171019-7862-482c-90d1-fa2b9372cdd3,P0064,2024-05-23,3,45.6,0.15,116.28,tarjeta de credito,si,5.0,no,app movil,2024,deporte,Esterilla Zentra Basic,zentra,17.0,36.49,9.93,norte logistica,240,2022-01-03,4.31,35.0,soltero,bachillerato,31734,si,no,2021-02-24,bilbao,norte,42.71,-4.375,recurrente,12,45.6,116.28,5
37215,d95d5b35-6657-4892-955a-b0a9c52bb5d1,P0082,2024-04-10,1,24.4,0.0,24.4,tarjeta de credito,no,5.0,no,web,2024,libros,Biografia Zentra Basic,zentra,7.0,12.59,4.19,norte logistica,441,2021-02-23,4.61,40.0,soltero,grado universitario,44186,no,si,2019-05-26,bilbao,norte,38.849,-5.493,corporativo,11,24.4,24.4,4
37216,8050b279-1d9e-4318-8f8a-c529f2e6702f,P0074,2024-03-20,2,63.91,0.1,115.04,tarjeta de credito,no,4.0,no,web,2024,libros,Novela Vantia Pro,vantia,18.08,35.9,10.91,norte logistica,113,2024-04-06,4.42,50.0,divorciado,grado universitario,33749,si,si,2018-02-14,barcelona,este,36.133,0.434,nuevo,10,63.91,115.04,3
37217,acb2dd0d-42fb-426c-b065-68749ea0b6cb,P0024,2024-01-19,1,51.01,0.1,45.91,tarjeta de debito,no,1.0,no,web,2024,hogar,Cafetera Zentra Max,zentra,13.33,25.2,0.76,distribuidora iberia,20,2021-10-26,4.1,49.0,divorciado,grado universitario,47684,no,si,2018-06-08,zaragoza,centro,42.455,-6.238,vip,3,51.01,45.91,1
37218,9478d91d-2add-4460-b507-68e9b0aa668a,P0064,2024-04-22,2,28.9,0.0,57.8,tarjeta de credito,no,5.0,no,app movil,2024,deporte,Esterilla Zentra Basic,zentra,17.0,36.49,9.93,norte logistica,240,2022-01-03,4.31,59.0,casado,basico,32140,no,si,2021-11-24,vigo,norte,38.391,-5.522,nuevo,11,28.9,57.8,4
37219,a0d62fb2-76a9-477e-bb5d-9d6a0bf8c754,P0033,2024-02-27,5,21.59,0.15,91.75,paypal,no,5.0,no,app movil,2024,hogar,Silla Nova Max,nova,6.78,11.26,10.56,comercial atlas,444,2021-01-19,3.5,18.0,casado,grado universitario,45099,si,no,2020-09-15,murcia,sur,43.226,-7.407,nuevo,5,21.59,91.75,2
37220,f0bada5b-4f31-4e2b-8f2d-73a03d1cd500,P0050,2024-02-27,4,50.89,0.0,203.55,tarjeta de debito,si,3.0,no,app movil,2024,ropa,Vestido Lumen Pro,lumen,44.64,72.23,0.69,comercial atlas,335,2022-05-26,4.72,40.0,divorciado,grado universitario,56063,no,no,2019-08-23,sevilla,sur,37.725,-7.316,nuevo,4,50.89,203.55,2
37221,5e14e0c4-2bdc-44e6-863b-536e5646f6c7,P0090,2024-07-23,4,24.51,0.05,93.12,paypal,si,4.0,no,marketplace,2024,libros,Poesia Vantia Max,vantia,30.86,40.99,1.29,comercial atlas,21,2021-12-02,4.94,36.0,casado,master,26674,no,no,2019-12-18,bilbao,norte,36.898,1.494,recurrente,7,24.51,93.12,7
37222,4e82f87c-e8c3-4e49-bd4e-b9a64817ca23,P0004,2024-11-30,1,16.22,0.15,13.79,tarjeta de debito,no,5.0,no,tienda fisica,2024,electronica,Smartphone Norte&Co Basic,norte&co,60.57,95.49,3.6,comercial atlas,303,2019-01-23,2.94,30.0,soltero,grado universitario,37962,si,no,2019-09-26,malaga,sur,40.837,-3.957,nuevo,8,16.22,13.79,11
37223,5ef4c5e5-762e-4b1e-9361-6e0f0dfbb26a,P0013,2024-04-05,1,18.95,0.1,17.05,contrareembolso,si,2.0,no,tienda fisica,2024,electronica,Smartwatch Prisma Basic,prisma,23.15,46.14,7.79,norte logistica,52,2021-02-16,3.56,58.0,soltero,master,62679,no,no,2018-05-03,bilbao,norte,40.397,-3.677,nuevo,8,18.95,17.05,4
37224,106ded39-6171-45bb-bf93-eb6afa697a70,P0001,2024-10-08,4,58.35,0.2,186.71,transferencia,no,4.0,no,web,2024,electronica,Auriculares Urbanix Basic,urbanix,26.73,45.7,9.6,global supply sl,383,2020-05-31,3.6,19.0,soltero,bachillerato,33715,si,si,2020-03-29,barcelona,este,41.452,-8.594,vip,9,58.35,186.71,10
